ID Cycle SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure9 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure14 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
1 209 643.23 1599.57 1415.25 553.02 2388.13 9076.42 47.58 521.23 2388.11 8150.2 8.4316 393 38.84 23.2993
1 210 642.7 1597.98 1407.91 552.95 2388.14 9070.05 47.61 520.37 2388.15 8153.97 8.4702 395 38.77 23.277
1 211 642.45 1593.28 1413.75 553.01 2388.12 9068.26 47.71 521.41 2388.14 8151.91 8.4516 394 38.57 23.2188
1 212 642.95 1595.89 1421.28 553.3 2388.12 9076.18 47.63 521.06 2388.16 8151.02 8.4497 394 38.59 23.2353
1 213 643.2 1590.77 1415.33 552.36 2388.09 9075.94 47.69 521.26 2388.12 8150.68 8.4355 394 38.69 23.0933
1 214 642.71 1598.86 1413.36 553.15 2388.09 9069.98 47.6 521.1 2388.17 8146.23 8.4425 395 38.66 23.2472
1 215 643.05 1591.56 1418.03 552.53 2388.15 9074.71 47.6 520.79 2388.14 8147.54 8.4381 395 38.66 23.188
1 216 643.36 1590.83 1416.89 552.2 2388.1 9075.52 47.65 520.71 2388.14 8151.78 8.4724 396 38.62 23.1276
1 217 642.92 1598.95 1412.52 552.22 2388.16 9073.66 47.78 520.94 2388.19 8153.47 8.487 393 38.68 23.1859
1 218 642.91 1597.05 1408.18 552.78 2388.13 9075.65 47.72 520.75 2388.14 8145.56 8.444 394 38.63 23.2371
1 219 642.84 1596.34 1417.91 552.95 2388.21 9065.09 47.73 521.0 2388.18 8148.36 8.4365 394 38.66 23.2827
1 220 642.77 1594.18 1419.8 552.66 2388.19 9073.26 47.7 521.19 2388.11 8150.46 8.4564 395 38.77 23.2771
1 221 643.35 1594.38 1423.21 552.67 2388.17 9072.47 47.8 520.61 2388.08 8145.06 8.4708 395 38.76 23.2154
1 222 643.02 1595.46 1423.88 552.54 2388.17 9073.89 47.81 520.65 2388.13 8145.51 8.4938 394 38.54 23.216
1 223 643.09 1598.9 1411.04 552.25 2388.1 9080.02 48.02 520.46 2388.18 8148.98 8.4589 396 38.64 23.1425
1 224 643.45 1596.51 1416.97 552.26 2388.12 9080.56 47.69 520.45 2388.16 8147.14 8.462 396 38.62 23.1929
1 225 643.71 1599.72 1416.7 552.53 2388.17 9074.01 47.66 520.29 2388.19 8146.46 8.4682 395 38.82 23.2158
1 226 643.17 1605.25 1423.92 552.93 2388.13 9079.99 47.78 520.44 2388.2 8152.02 8.4712 394 38.63 23.1775
1 227 643.04 1593.13 1416.51 552.37 2388.16 9070.95 47.82 520.52 2388.18 8147.64 8.4717 395 38.66 23.2273
1 228 643.6 1597.56 1424.84 552.24 2388.15 9074.59 47.75 520.86 2388.16 8147.35 8.4926 393 38.59 23.3012
1 229 643.67 1591.32 1418.78 552.54 2388.15 9077.69 47.96 521.09 2388.19 8149.66 8.4914 395 38.51 23.2569
1 230 643.2 1593.43 1414.07 552.55 2388.17 9076.36 47.87 520.81 2388.21 8149.63 8.4842 393 38.66 23.1833
1 231 643.02 1599.01 1426.55 552.68 2388.13 9076.25 47.8 521.25 2388.13 8153.79 8.4885 396 38.74 23.1805
1 232 643.44 1595.92 1422.4 552.18 2388.16 9078.32 47.81 520.4 2388.13 8151.1 8.4722 393 38.71 23.13
1 233 643.46 1596.97 1422.57 552.27 2388.2 9079.39 48.0 520.41 2388.14 8150.36 8.5036 396 38.53 23.1197
1 234 643.37 1597.61 1418.06 551.74 2388.14 9077.3 47.83 520.5 2388.15 8154.77 8.5117 395 38.56 23.08
1 235 643.15 1599.13 1423.33 552.1 2388.12 9072.31 47.75 520.53 2388.2 8156.02 8.4719 394 38.72 23.1792
1 236 642.87 1593.39 1423.52 552.29 2388.18 9077.79 47.85 520.25 2388.18 8144.48 8.4966 394 38.49 23.1283
1 237 643.49 1597.7 1426.99 552.27 2388.2 9066.79 47.93 520.98 2388.18 8146.27 8.4877 395 38.62 23.0634
1 238 643.25 1589.98 1422.21 552.62 2388.22 9073.77 47.79 520.17 2388.2 8148.83 8.4676 395 38.55 23.0818
1 239 643.29 1595.82 1423.51 552.16 2388.19 9082.15 47.98 520.01 2388.17 8150.2 8.4867 395 38.63 23.2299
1 240 643.14 1601.07 1427.37 552.29 2388.19 9083.12 48.06 520.59 2388.22 8144.63 8.5132 396 38.53 23.098
1 241 643.38 1592.75 1421.28 551.67 2388.2 9067.2 47.94 520.8 2388.21 8152.78 8.4873 395 38.61 23.0812
1 242 643.26 1595.87 1425.87 551.78 2388.13 9077.8 48.12 520.4 2388.2 8149.86 8.486 395 38.55 23.1906
1 243 643.39 1596.26 1422.48 552.44 2388.21 9063.07 48.05 520.36 2388.17 8148.81 8.468 396 38.57 23.1336
1 244 643.71 1594.69 1424.74 551.44 2388.18 9075.7 47.99 520.59 2388.19 8153.85 8.4936 398 38.53 23.1189
1 245 643.27 1600.86 1427.49 551.25 2388.22 9083.75 48.15 520.29 2388.23 8154.8 8.4861 396 38.47 23.1526
1 246 643.77 1597.9 1427.45 552.64 2388.21 9072.88 48.0 519.84 2388.22 8149.78 8.548 396 38.4 23.1525
1 247 643.38 1595.7 1428.44 552.71 2388.2 9081.56 48.15 519.59 2388.21 8146.87 8.4806 395 38.5 23.1023
1 248 643.39 1597.83 1425.96 551.57 2388.26 9071.33 47.96 520.35 2388.22 8147.41 8.4967 397 38.41 23.1492
1 249 643.34 1592.29 1427.9 551.68 2388.21 9071.79 48.0 520.28 2388.2 8146.78 8.5069 397 38.38 23.2023
1 250 643.85 1597.54 1419.22 551.28 2388.22 9074.5 48.02 519.63 2388.26 8146.96 8.529 397 38.69 23.1101
1 251 643.54 1596.24 1429.71 551.27 2388.21 9070.08 48.12 520.35 2388.2 8151.35 8.5111 397 38.46 23.0971
1 252 644.02 1600.68 1423.72 551.42 2388.22 9069.0 48.22 520.09 2388.17 8143.41 8.4907 395 38.36 23.0905
1 253 643.31 1598.07 1425.57 551.77 2388.2 9074.32 48.15 520.08 2388.21 8147.06 8.5044 395 38.34 23.1021
1 254 643.97 1603.92 1428.41 551.9 2388.24 9075.63 48.11 519.87 2388.28 8146.87 8.5255 396 38.36 23.1083
1 255 643.4 1599.87 1427.9 552.09 2388.28 9077.6 48.24 520.3 2388.22 8143.28 8.5179 394 38.39 23.0716
1 256 643.84 1599.31 1423.73 551.66 2388.19 9070.64 48.05 519.89 2388.22 8151.14 8.5058 397 38.46 23.0488
1 257 643.52 1601.37 1425.25 551.44 2388.28 9078.36 48.16 519.71 2388.26 8149.36 8.5308 398 38.36 23.1058
1 258 643.66 1606.8 1431.35 551.87 2388.28 9084.89 48.11 519.72 2388.21 8150.92 8.4947 396 38.49 23.0658
1 259 643.94 1599.54 1434.33 551.6 2388.25 9076.3 48.34 519.44 2388.23 8149.15 8.5313 398 38.35 23.0707
2 1 642.38 1587.95 1393.65 553.62 2387.93 9050.35 47.12 521.56 2387.95 8134.28 8.3462 392 39.04 23.3588
2 2 641.9 1578.97 1396.59 554.0 2388.0 9052.14 47.02 521.98 2388.04 8139.61 8.4004 391 38.96 23.4683
2 3 641.85 1583.91 1391.46 553.63 2387.97 9051.37 47.28 521.95 2387.96 8130.65 8.3675 392 38.93 23.3825
2 4 642.07 1579.51 1391.48 553.26 2387.93 9051.87 47.14 521.12 2387.95 8139.57 8.377 389 38.85 23.3706
2 5 642.16 1583.96 1395.68 553.82 2387.93 9047.34 46.84 521.62 2387.94 8135.4 8.3633 391 39.23 23.4144
2 6 642.18 1583.45 1395.03 553.74 2388.0 9056.36 47.05 521.85 2387.95 8135.5 8.4047 392 39.13 23.4867
2 7 642.75 1579.31 1393.29 553.28 2387.94 9041.23 47.09 521.56 2387.97 8136.95 8.3978 391 39.05 23.3851
2 8 642.43 1589.99 1396.6 553.87 2387.99 9052.21 46.94 521.74 2387.94 8129.21 8.3793 390 39.03 23.4174
2 9 642.16 1577.07 1395.62 553.32 2387.98 9049.11 47.34 521.33 2387.99 8128.13 8.3744 392 38.93 23.4609
2 10 641.85 1587.17 1400.51 553.92 2387.92 9056.11 47.02 522.06 2387.99 8135.68 8.4046 393 39.11 23.4301
2 11 641.97 1581.56 1384.74 553.03 2387.95 9046.22 47.09 521.84 2387.99 8130.78 8.3901 390 39.01 23.3382
2 12 642.02 1586.0 1391.8 553.41 2387.98 9046.77 47.14 521.62 2387.95 8130.23 8.3762 391 39.04 23.4495
2 13 642.04 1586.98 1396.97 553.28 2387.96 9054.85 46.91 521.42 2387.95 8132.7 8.384 391 38.93 23.3283
2 14 642.1 1582.02 1389.36 553.82 2388.0 9043.46 47.14 521.45 2387.97 8139.32 8.4271 391 39.01 23.4402
2 15 641.65 1585.65 1397.7 553.45 2387.96 9044.96 47.05 521.73 2387.97 8132.71 8.3684 391 39.19 23.5025
2 16 641.93 1577.45 1394.98 553.58 2387.95 9045.62 47.06 521.55 2387.95 8133.26 8.3934 392 39.22 23.4058
2 17 642.03 1578.46 1397.59 553.75 2387.95 9049.59 47.04 521.14 2387.97 8138.48 8.429 391 39.06 23.5077
2 18 641.87 1591.05 1396.81 553.32 2388.02 9050.22 47.08 522.01 2387.98 8135.9 8.3957 391 39.14 23.4434
2 19 641.52 1576.3 1396.89 554.13 2387.92 9045.3 46.91 521.71 2387.93 8130.97 8.3587 391 39.15 23.3773
2 20 642.31 1575.09 1395.13 553.55 2387.93 9044.52 47.07 521.93 2387.98 8139.89 8.3953 390 38.98 23.3479
2 21 642.09 1578.56 1394.7 553.34 2387.96 9044.37 47.21 521.37 2387.99 8136.5 8.4142 391 39.1 23.4155
2 22 641.95 1573.48 1389.61 553.24 2388.01 9047.02 47.19 521.51 2387.99 8135.31 8.3799 391 39.18 23.4589
2 23 642.17 1580.91 1395.04 553.68 2388.01 9053.24 46.88 521.74 2387.98 8135.64 8.3688 391 38.92 23.3916
2 24 642.1 1578.49 1395.34 553.92 2388.01 9050.62 46.99 521.18 2387.93 8137.88 8.3553 390 39.1 23.3831
2 25 642.12 1581.65 1399.58 554.27 2387.94 9050.52 46.88 521.81 2387.95 8139.23 8.3802 392 39.16 23.448
2 26 642.23 1584.15 1393.97 553.45 2387.98 9054.37 47.11 521.44 2387.94 8129.93 8.3943 392 38.73 23.4559
2 27 641.54 1577.87 1391.71 554.09 2387.94 9041.13 46.93 521.67 2387.96 8136.63 8.3707 390 39.08 23.3331
2 28 641.82 1584.36 1397.54 553.36 2387.95 9059.43 47.24 521.39 2387.94 8131.07 8.4026 392 39.24 23.4134
2 29 642.4 1572.01 1394.2 553.63 2388.03 9052.54 47.1 521.81 2387.98 8129.73 8.4134 389 39.03 23.3418
2 30 642.06 1578.59 1387.6 553.16 2387.93 9053.52 47.03 521.62 2387.89 8131.1 8.3787 392 38.87 23.448
2 31 642.02 1586.97 1400.91 553.88 2388.02 9053.33 47.04 522.24 2387.95 8135.96 8.3974 393 38.88 23.4164
2 32 642.73 1587.26 1397.02 553.14 2387.97 9048.48 47.13 521.64 2388.02 8136.26 8.397 393 38.96 23.4165
2 33 642.19 1582.11 1393.73 552.91 2387.98 9047.02 47.17 521.69 2388.01 8135.93 8.3963 389 39.21 23.4763
2 34 641.58 1576.89 1405.99 552.93 2387.92 9051.88 47.11 521.09 2388.01 8134.59 8.4008 390 38.98 23.5187
2 35 642.13 1576.56 1395.42 552.39 2387.98 9051.72 47.0 522.02 2387.95 8136.53 8.3746 392 38.94 23.4056
2 36 641.99 1579.98 1395.61 553.7 2387.94 9053.43 46.97 521.81 2387.97 8137.96 8.3788 392 39.04 23.4118
2 37 642.04 1586.32 1394.57 553.66 2387.96 9052.97 47.06 521.23 2387.93 8131.23 8.4034 390 39.16 23.3607
2 38 642.38 1589.5 1399.06 553.77 2388.01 9047.96 47.05 522.23 2387.98 8138.75 8.3969 391 39.15 23.5351
2 39 641.71 1583.24 1403.38 552.83 2387.96 9047.23 47.15 521.55 2387.99 8133.58 8.3526 391 39.15 23.3745
2 40 641.91 1584.18 1384.36 553.5 2387.92 9050.25 46.92 521.52 2388.02 8132.61 8.4025 390 38.88 23.366
2 41 641.53 1581.87 1392.19 554.14 2387.99 9048.4 47.08 522.01 2388.01 8137.06 8.384 391 39.11 23.4565
2 42 641.85 1579.7 1399.94 554.31 2387.96 9050.6 47.11 521.99 2388.04 8133.92 8.3664 392 39.13 23.4376
2 43 641.94 1577.89 1390.31 553.79 2387.95 9043.72 47.23 521.26 2387.92 8136.24 8.3886 391 39.01 23.4593
2 44 642.27 1581.8 1389.99 553.55 2387.92 9050.67 47.07 520.99 2387.93 8126.7 8.3748 391 39.04 23.3138
2 45 642.29 1585.29 1397.66 553.6 2387.98 9054.79 46.98 521.42 2387.94 8138.1 8.3716 391 39.14 23.3739
2 46 641.83 1586.09 1389.6 553.09 2387.97 9050.52 46.93 520.99 2387.97 8136.07 8.3731 391 38.97 23.3868
2 47 641.77 1583.5 1399.68 554.08 2387.96 9052.09 47.19 521.54 2387.97 8131.96 8.3751 390 39.05 23.3963
2 48 642.34 1582.19 1394.06 553.56 2388.0 9051.11 47.07 521.53 2388.01 8139.34 8.3531 388 39.14 23.4012
2 49 642.38 1581.01 1390.29 554.05 2388.02 9051.52 46.95 521.86 2387.99 8137.68 8.3633 392 38.99 23.316
2 50 641.88 1576.1 1398.4 554.12 2387.96 9051.19 47.25 522.54 2387.92 8133.21 8.3677 392 39.05 23.4077
2 51 641.81 1583.16 1392.22 553.77 2387.93 9057.75 47.08 521.28 2387.96 8134.58 8.3878 390 39.04 23.353
2 52 641.83 1586.72 1395.12 554.33 2387.93 9052.6 47.07 521.38 2387.95 8137.59 8.3862 391 39.1 23.4066
2 53 641.8 1588.45 1396.64 554.16 2387.93 9046.39 47.2 522.26 2387.99 8140.34 8.3758 390 38.93 23.3963
2 54 642.04 1584.28 1398.44 553.92 2387.98 9044.44 47.19 522.21 2388.01 8134.32 8.3873 391 39.18 23.3709
2 55 642.76 1586.27 1402.33 553.62 2387.94 9049.82 46.96 521.87 2387.94 8135.7 8.3857 391 38.91 23.4883
2 56 642.09 1574.55 1392.24 553.58 2387.96 9047.49 47.1 521.5 2387.92 8129.3 8.3984 392 38.95 23.319
2 57 641.68 1580.44 1387.25 553.96 2387.98 9053.1 47.2 522.09 2388.0 8132.86 8.3965 390 39.0 23.4259
2 58 642.44 1581.78 1397.62 553.76 2387.98 9044.72 47.13 521.72 2387.97 8139.08 8.3916 391 38.98 23.4513
2 59 641.75 1581.89 1392.91 554.36 2387.93 9052.13 47.24 522.23 2387.98 8135.43 8.3665 393 39.08 23.4945
2 60 641.87 1585.02 1399.01 553.89 2387.94 9053.11 47.12 521.02 2387.95 8134.39 8.3885 391 39.05 23.4333
2 61 641.77 1580.16 1395.76 553.97 2388.02 9051.24 47.23 522.71 2388.01 8137.85 8.3772 390 39.03 23.4243
2 62 641.92 1583.4 1393.1 554.2 2387.95 9048.72 47.04 521.27 2388.0 8136.41 8.3838 389 39.15 23.3995
2 63 641.83 1580.15 1396.84 553.14 2388.0 9053.96 47.02 521.59 2387.93 8136.51 8.3776 390 38.9 23.4809
2 64 641.97 1573.94 1389.95 553.46 2387.98 9049.63 47.03 521.58 2387.96 8132.71 8.3668 389 39.03 23.4233
2 65 642.09 1588.11 1395.11 553.58 2387.96 9056.79 47.13 521.22 2387.95 8129.57 8.3809 392 39.03 23.4411
2 66 642.03 1586.02 1396.35 553.25 2387.98 9051.84 46.92 521.86 2388.02 8134.56 8.3818 391 38.97 23.3217
2 67 642.6 1591.5 1400.3 553.58 2388.04 9047.16 47.24 522.21 2387.96 8136.82 8.3807 392 39.07 23.5127
2 68 641.46 1581.05 1396.6 553.23 2387.97 9056.35 47.14 521.35 2387.97 8135.82 8.4042 392 39.14 23.3664
2 69 641.76 1582.92 1399.44 554.1 2387.96 9046.53 47.3 521.76 2387.99 8136.53 8.3641 390 39.2 23.4723
2 70 642.06 1578.49 1392.21 553.78 2387.98 9047.31 47.21 521.18 2387.91 8130.81 8.4146 393 39.03 23.377
2 71 641.56 1575.84 1390.26 554.23 2388.01 9052.16 46.98 521.91 2387.95 8135.15 8.3951 392 38.94 23.3499
2 72 641.6 1576.35 1394.93 553.18 2387.94 9043.28 47.14 521.94 2387.95 8131.1 8.3926 391 39.15 23.3763
2 73 641.64 1579.98 1388.73 554.33 2387.93 9056.11 47.13 521.66 2387.96 8137.78 8.3748 392 39.08 23.4289
2 74 641.76 1584.03 1389.39 553.73 2387.98 9052.83 47.22 521.85 2387.9 8137.85 8.3966 393 39.05 23.3354
2 75 641.93 1583.6 1395.75 552.74 2387.92 9053.89 46.9 521.75 2387.96 8136.14 8.4116 390 38.99 23.4354
2 76 641.84 1584.63 1396.0 553.23 2387.91 9045.74 47.26 520.88 2388.01 8140.14 8.3884 391 39.0 23.4173
2 77 641.34 1582.22 1398.02 553.12 2387.93 9047.59 47.1 521.21 2387.95 8135.46 8.3872 392 39.04 23.5012
2 78 641.72 1586.79 1395.99 553.84 2387.99 9051.34 46.94 522.19 2387.98 8136.78 8.3798 391 39.01 23.4923
2 79 642.13 1582.66 1391.53 554.06 2387.97 9050.81 47.25 521.55 2387.99 8133.21 8.3775 392 39.05 23.4786
2 80 642.2 1588.42 1399.66 553.8 2387.93 9054.37 47.02 521.9 2387.99 8129.09 8.3923 391 39.21 23.4163
2 81 642.37 1582.15 1397.4 554.42 2387.96 9047.91 47.28 521.41 2387.99 8136.5 8.3751 390 39.04 23.4595
2 82 641.63 1582.74 1392.71 554.02 2387.95 9047.85 47.12 521.74 2387.96 8136.95 8.3558 393 38.92 23.3557
2 83 641.49 1582.4 1388.64 553.96 2387.99 9049.96 47.01 522.02 2387.98 8140.15 8.3632 391 38.99 23.4035
2 84 641.92 1589.33 1393.67 553.34 2387.93 9049.96 46.97 522.12 2387.95 8135.28 8.3565 391 39.18 23.4609
2 85 642.71 1585.76 1395.11 553.83 2387.96 9047.6 47.0 521.17 2387.96 8137.91 8.382 393 38.97 23.3511
2 86 642.02 1581.56 1404.51 554.26 2387.98 9048.75 47.17 522.13 2387.98 8140.4 8.3947 391 39.17 23.4418
2 87 642.19 1589.37 1391.98 553.83 2387.99 9049.17 47.25 521.73 2388.02 8136.56 8.3774 392 39.03 23.3616
2 88 641.92 1585.34 1400.88 553.92 2388.03 9047.26 47.1 522.31 2387.99 8140.26 8.3478 391 38.94 23.3582
2 89 642.55 1581.11 1396.01 554.59 2388.02 9059.73 46.97 522.01 2387.94 8132.07 8.3569 393 39.11 23.3784
2 90 641.86 1584.68 1397.56 554.19 2387.98 9050.24 47.08 522.21 2387.98 8140.24 8.3979 392 39.05 23.4873
2 91 642.12 1579.53 1396.85 554.11 2388.0 9048.77 47.13 521.44 2387.95 8138.17 8.3513 391 39.09 23.377
2 92 641.84 1580.18 1389.02 554.98 2388.0 9053.85 47.2 521.66 2387.98 8140.59 8.3445 391 39.01 23.3644
2 93 641.93 1583.84 1390.85 553.91 2387.95 9047.61 47.14 521.18 2387.93 8135.19 8.3792 391 38.97 23.3201
2 94 641.86 1589.94 1390.68 553.7 2387.95 9058.4 47.02 521.34 2387.95 8134.33 8.3648 392 38.86 23.4132
2 95 641.66 1577.37 1390.28 553.91 2387.98 9046.58 47.13 521.62 2387.96 8132.83 8.4022 391 39.03 23.525
2 96 642.04 1576.41 1394.97 553.98 2387.98 9048.18 47.2 522.5 2387.97 8136.96 8.3816 393 39.04 23.4919
2 97 641.76 1587.26 1398.07 554.2 2387.94 9050.34 47.11 521.98 2388.02 8135.58 8.3991 391 39.13 23.5237
2 98 642.12 1576.65 1397.98 554.23 2387.99 9048.78 47.02 521.87 2388.01 8131.42 8.3787 393 39.15 23.4681
2 99 642.06 1585.4 1397.87 554.56 2388.04 9049.03 47.25 522.05 2388.02 8139.91 8.3602 391 39.01 23.3993
2 100 641.92 1584.46 1400.42 554.31 2387.95 9055.13 47.17 522.23 2387.98 8138.93 8.405 391 39.13 23.4464
2 101 641.91 1576.06 1394.77 554.27 2387.99 9055.67 47.12 522.37 2387.94 8140.79 8.3579 391 39.32 23.352
2 102 642.26 1580.79 1398.01 554.36 2387.99 9051.41 47.15 522.09 2387.96 8142.11 8.3846 391 39.01 23.492
2 103 641.94 1583.67 1398.16 554.56 2387.96 9056.4 47.03 522.29 2387.9 8142.83 8.3997 390 39.09 23.4696
2 104 642.07 1584.78 1390.81 553.78 2387.96 9056.3 47.07 521.82 2387.98 8135.44 8.4069 390 39.02 23.3995
2 105 642.41 1584.01 1394.76 555.33 2387.93 9054.4 47.15 522.68 2388.02 8142.62 8.3764 392 39.13 23.3941
2 106 642.36 1575.28 1398.22 554.36 2387.96 9046.92 47.22 522.13 2388.0 8133.43 8.3927 392 38.87 23.3772
2 107 641.99 1587.39 1395.82 554.81 2388.02 9051.57 47.12 522.34 2387.97 8132.87 8.3801 390 38.85 23.4349
2 108 641.92 1574.79 1395.01 554.34 2387.99 9056.31 47.15 522.67 2388.02 8138.02 8.3571 392 39.13 23.4111
2 109 641.97 1579.4 1395.31 554.41 2388.02 9052.41 47.25 522.51 2387.98 8139.21 8.3746 389 39.01 23.4286
2 110 642.03 1580.92 1399.47 554.9 2387.98 9053.85 47.04 522.4 2387.95 8134.31 8.3776 390 38.99 23.335
2 111 641.86 1584.71 1400.65 554.45 2388.04 9053.9 47.02 522.75 2387.97 8134.63 8.3699 390 38.9 23.3849
2 112 641.53 1582.96 1400.5 553.46 2388.01 9054.54 47.05 522.17 2387.97 8136.35 8.3641 391 39.07 23.4808
2 113 642.34 1582.54 1399.91 554.06 2387.96 9046.87 47.17 522.31 2388.01 8133.62 8.4252 391 38.92 23.2873
2 114 642.11 1581.07 1389.94 554.85 2388.01 9043.36 47.18 521.93 2387.96 8132.01 8.399 391 39.09 23.4237
2 115 642.44 1578.63 1397.24 553.79 2387.99 9046.93 47.05 521.81 2387.96 8139.39 8.385 392 39.18 23.4052
2 116 642.28 1579.63 1397.61 553.57 2387.96 9051.4 47.24 522.08 2388.01 8138.73 8.3612 390 39.07 23.4288
2 117 642.02 1586.94 1393.56 555.08 2388.03 9048.24 47.19 523.09 2388.02 8138.38 8.3608 393 38.98 23.4458
2 118 642.32 1587.7 1396.19 554.21 2387.99 9043.74 47.13 522.63 2387.96 8137.18 8.4083 390 38.96 23.3525
2 119 642.13 1586.13 1398.36 553.67 2387.97 9054.92 46.95 522.44 2388.02 8130.76 8.396 392 39.02 23.353
2 120 641.6 1579.03 1395.71 554.62 2388.0 9055.89 47.12 522.18 2388.03 8138.02 8.3692 392 39.14 23.3946
2 121 641.4 1578.57 1403.76 553.82 2387.98 9050.95 47.15 522.14 2387.99 8134.03 8.358 390 38.86 23.3551
2 122 642.04 1583.4 1401.6 554.56 2387.97 9054.2 47.08 521.92 2388.02 8135.49 8.3664 392 38.8 23.4473
2 123 642.07 1585.17 1394.89 554.8 2388.01 9044.4 47.1 522.68 2388.04 8139.31 8.3703 391 39.08 23.4387
2 124 642.36 1586.28 1398.35 555.04 2388.0 9052.99 47.43 522.9 2387.99 8134.85 8.3831 391 39.05 23.4725
2 125 641.5 1588.28 1400.51 555.25 2388.0 9052.16 47.2 523.24 2388.02 8142.31 8.4038 392 38.99 23.4065
2 126 642.16 1584.03 1399.55 554.56 2387.99 9055.53 47.17 523.43 2387.99 8138.05 8.3786 391 39.07 23.5196
2 127 642.25 1582.61 1399.22 554.27 2387.95 9060.3 47.16 522.2 2388.08 8142.78 8.369 391 39.21 23.4077
2 128 642.45 1584.77 1397.4 555.2 2388.04 9057.04 47.26 522.7 2388.03 8137.41 8.3577 391 38.94 23.4321
2 129 642.24 1577.95 1402.06 554.81 2388.0 9052.53 47.35 522.04 2388.0 8138.2 8.3444 391 38.9 23.3837
2 130 641.82 1581.17 1393.72 555.03 2388.05 9054.07 47.18 522.85 2387.96 8135.78 8.3676 391 39.0 23.4754
2 131 642.01 1585.88 1397.29 554.37 2388.0 9052.12 47.15 522.66 2388.03 8142.43 8.3763 391 39.0 23.4163
2 132 642.16 1585.55 1403.95 555.2 2387.95 9054.7 47.23 522.91 2387.99 8138.04 8.3474 390 39.15 23.5326
2 133 642.04 1585.21 1389.11 554.3 2387.97 9054.33 47.21 522.84 2388.09 8139.9 8.3553 392 38.99 23.4369
2 134 642.27 1589.4 1395.91 554.71 2387.95 9054.93 47.16 522.43 2388.04 8138.89 8.3377 391 39.19 23.3675
2 135 642.5 1584.25 1401.17 555.12 2388.03 9064.62 47.3 523.23 2388.02 8138.35 8.3816 391 39.15 23.4602
2 136 642.54 1581.63 1399.53 554.52 2388.06 9054.44 47.13 522.94 2387.95 8143.73 8.3665 392 38.78 23.4587
2 137 642.3 1588.07 1399.07 556.42 2388.03 9060.52 47.23 523.46 2388.06 8144.07 8.369 392 38.97 23.4517
2 138 641.93 1581.8 1391.16 554.68 2388.01 9053.87 47.05 522.9 2387.98 8141.98 8.3746 392 39.19 23.4522
2 139 642.02 1589.67 1392.5 554.7 2388.01 9056.84 47.07 523.47 2388.0 8140.44 8.3442 391 38.9 23.4835
2 140 641.98 1581.56 1401.4 555.16 2388.08 9054.37 47.03 523.3 2388.05 8141.02 8.3594 391 39.32 23.4278
2 141 642.38 1583.54 1402.56 554.59 2388.01 9056.74 47.13 522.71 2387.97 8136.79 8.3864 391 39.1 23.463
2 142 641.96 1581.53 1399.73 555.46 2388.01 9058.21 47.11 523.54 2388.07 8137.42 8.3777 392 39.04 23.4694
2 143 642.36 1586.28 1404.74 556.32 2388.03 9055.57 47.26 523.06 2388.1 8152.27 8.3436 393 39.17 23.4159
2 144 641.84 1584.8 1394.01 555.32 2388.04 9055.59 47.25 522.72 2388.03 8139.03 8.3967 392 39.03 23.4839
2 145 642.6 1578.44 1394.57 555.13 2388.03 9059.17 47.32 522.56 2388.0 8142.01 8.3865 391 39.16 23.5129
2 146 641.99 1589.5 1403.61 555.8 2388.05 9067.07 47.22 523.22 2388.04 8132.02 8.3279 392 39.03 23.4053
2 147 641.9 1587.08 1392.46 555.68 2388.0 9059.4 47.19 523.19 2388.09 8140.34 8.3876 392 39.06 23.403
2 148 641.87 1576.56 1401.76 554.99 2388.01 9051.87 47.17 522.87 2387.95 8142.59 8.3522 394 39.02 23.4479
2 149 642.12 1586.92 1398.98 556.0 2388.02 9059.81 47.22 523.02 2388.03 8145.16 8.3499 392 38.96 23.4358
2 150 642.15 1595.23 1393.24 554.96 2388.0 9055.53 47.16 523.35 2388.05 8141.91 8.3794 393 38.93 23.4264
2 151 641.97 1591.16 1397.1 554.59 2387.97 9057.39 47.16 522.68 2387.99 8140.28 8.3748 392 38.96 23.5583
2 152 641.82 1584.05 1400.58 555.06 2388.03 9058.99 47.43 523.04 2387.99 8141.25 8.3618 392 39.17 23.5637
2 153 642.31 1584.47 1403.04 554.54 2387.95 9053.57 47.27 522.76 2388.02 8139.25 8.4124 392 39.09 23.5328
2 154 642.47 1580.02 1402.01 555.44 2388.05 9055.79 47.36 523.49 2388.04 8143.88 8.3719 391 39.14 23.3751
2 155 641.71 1587.51 1404.96 556.24 2388.06 9061.54 47.39 523.38 2388.03 8143.95 8.3415 392 39.17 23.3884
2 156 641.84 1583.79 1398.2 555.36 2388.04 9059.61 47.34 523.32 2388.0 8147.21 8.39 393 39.11 23.3901
2 157 642.48 1584.08 1397.15 556.01 2388.03 9062.55 47.14 523.21 2388.02 8141.8 8.346 391 39.04 23.5012
2 158 642.45 1585.04 1394.99 555.64 2388.07 9060.23 47.37 524.34 2387.99 8141.72 8.3475 390 39.19 23.4279
2 159 641.92 1586.48 1399.58 555.57 2388.1 9059.55 47.37 524.5 2388.08 8141.47 8.3771 390 39.07 23.4656
