RUL,SensorMeasure2,SensorMeasure3,SensorMeasure4,SensorMeasure7,SensorMeasure8,SensorMeasure11,SensorMeasure12,SensorMeasure13,SensorMeasure15,SensorMeasure17,SensorMeasure20,SensorMeasure21
111,642.66,1587.09,1408.49,554.03,2388.06,47.46,521.53,2388.04,8.4084,392,38.78,23.3512
110,642.14,1592.26,1407.47,553.13,2388.1,47.39,521.93,2388.1,8.4384,393,39.05,23.4146
109,642.98,1588.2,1405.22,554.66,2388.05,47.36,521.78,2388.06,8.3982,394,38.92,23.2887
108,642.26,1582.27,1408.32,553.51,2388.04,47.39,521.35,2388.06,8.4252,392,38.82,23.34
107,642.66,1582.04,1404.73,553.76,2388.05,47.3,521.87,2388.1,8.4169,392,38.93,23.2496
106,642.13,1588.16,1406.59,554.25,2388.08,47.34,521.82,2388.09,8.4433,393,38.98,23.3686
105,642.91,1589.92,1403.9,553.48,2388.09,47.52,521.63,2388.09,8.4081,392,38.72,23.4161
104,642.29,1579.9,1399.07,553.85,2388.05,47.27,521.6,2388.09,8.4401,394,38.94,23.3839
103,642.21,1591.36,1407.58,553.52,2388.08,47.42,521.74,2388.0,8.4306,393,38.8,23.3293
102,642.7,1587.37,1406.05,553.83,2388.09,47.5,522.01,2388.1,8.4359,393,38.92,23.3269
101,642.68,1584.7,1398.74,554.23,2388.1,47.32,521.36,2388.0,8.4428,394,38.87,23.2128
100,641.97,1578.65,1394.77,553.55,2388.09,47.56,522.15,2388.07,8.4233,392,38.74,23.3807
99,643.32,1586.92,1408.45,553.98,2388.05,47.32,522.22,2388.06,8.4484,393,38.98,23.322
98,642.79,1589.6,1404.18,553.48,2388.07,47.15,522.23,2388.07,8.4301,393,38.87,23.2897
97,642.41,1590.17,1403.99,554.49,2388.08,47.55,521.56,2388.12,8.4255,393,38.79,23.284
96,642.24,1588.28,1398.67,554.07,2388.09,47.58,521.54,2388.1,8.3856,392,38.77,23.3528
95,642.5,1588.54,1406.69,553.76,2388.16,47.34,521.82,2388.07,8.4313,392,38.85,23.3703
94,642.48,1586.25,1398.8,553.44,2388.08,47.5,521.88,2388.02,8.4065,392,39.05,23.3431
93,642.18,1578.8,1406.96,554.08,2388.05,47.36,521.8,2388.07,8.4226,392,38.9,23.3729
92,642.95,1586.68,1411.12,553.05,2388.03,47.5,521.96,2388.06,8.4375,393,38.84,23.2882
91,643.06,1583.61,1403.34,553.68,2388.07,47.3,521.65,2388.07,8.4055,392,38.87,23.2429
90,642.79,1592.78,1405.64,554.62,2388.11,47.28,521.35,2388.11,8.4113,392,38.98,23.1897
89,642.67,1588.11,1406.26,553.72,2388.07,47.25,521.77,2388.08,8.4332,392,38.91,23.3289
88,642.29,1590.1,1412.21,553.91,2388.08,47.42,521.3,2388.08,8.4383,392,38.89,23.3956
87,642.5,1593.07,1400.79,553.63,2388.06,47.54,521.4,2388.04,8.435,393,38.75,23.2938
86,642.83,1596.05,1400.74,553.62,2388.06,47.39,521.69,2388.03,8.4328,393,38.8,23.4523
85,642.27,1593.03,1403.56,553.84,2388.09,47.39,522.48,2388.04,8.4194,394,38.95,23.3294
84,642.48,1587.15,1406.58,553.9,2388.06,47.31,521.63,2388.09,8.4449,394,38.93,23.3576
83,642.24,1588.91,1402.75,553.63,2388.07,47.53,521.62,2388.11,8.444,393,38.88,23.2776
82,642.55,1585.56,1400.45,553.78,2388.09,47.4,521.19,2388.11,8.4383,392,38.93,23.3614
81,642.13,1585.18,1412.75,553.97,2388.07,47.44,521.99,2388.07,8.4316,394,38.93,23.3725
80,642.89,1586.34,1407.61,553.4,2388.06,47.36,522.15,2388.11,8.4531,393,38.87,23.364
79,642.47,1581.85,1401.8,553.86,2388.07,47.37,521.74,2388.05,8.428,393,39.06,23.4095
78,642.16,1584.52,1405.22,554.14,2388.06,47.31,521.69,2388.1,8.4456,393,38.81,23.2463
77,642.15,1597.05,1400.11,552.93,2388.04,47.42,522.25,2388.12,8.4411,394,38.86,23.3104
76,642.41,1592.69,1416.04,552.71,2388.02,47.43,521.8,2388.1,8.4388,393,38.97,23.3268
75,642.5,1585.29,1404.61,553.9,2388.03,47.61,521.65,2388.0,8.4342,394,38.84,23.3543
74,643.11,1584.82,1399.39,552.89,2388.04,47.61,521.77,2388.05,8.4147,394,38.83,23.3361
73,642.57,1587.97,1409.77,553.1,2388.07,47.49,521.75,2388.11,8.427,394,38.88,23.2845
72,642.97,1588.0,1409.2,552.71,2388.06,47.32,521.82,2388.09,8.4302,394,38.9,23.2139
71,642.45,1595.31,1404.31,554.2,2388.06,47.6,521.78,2388.04,8.4114,393,39.05,23.3721
70,642.81,1587.57,1411.87,553.91,2388.05,47.56,521.37,2388.1,8.4816,393,38.72,23.2425
69,642.13,1590.46,1405.88,553.5,2388.07,47.52,521.55,2388.1,8.4146,393,39.01,23.1853
68,642.58,1598.61,1403.36,553.35,2388.09,47.59,521.67,2388.03,8.4659,393,38.97,23.341
67,643.12,1594.36,1405.56,553.28,2388.06,47.42,521.2,2388.08,8.4275,393,38.73,23.2929
66,642.56,1586.4,1411.81,553.42,2388.1,47.59,521.67,2388.07,8.4384,393,38.89,23.3391
65,642.64,1587.87,1400.87,552.7,2388.03,47.49,521.33,2388.06,8.4403,394,38.99,23.3158
64,642.59,1580.17,1404.02,554.55,2388.05,47.41,521.68,2388.08,8.4458,395,38.96,23.3211
63,642.56,1592.43,1405.07,553.81,2388.12,47.58,521.34,2388.06,8.4565,394,38.91,23.3087
62,641.87,1591.59,1410.29,553.36,2388.05,47.49,521.72,2388.07,8.4477,393,38.61,23.309
61,642.77,1592.21,1417.91,553.31,2388.04,47.79,521.41,2388.07,8.4198,396,38.86,23.3167
60,642.3,1589.44,1403.6,553.88,2388.02,47.45,521.31,2388.07,8.4495,393,38.74,23.372
59,642.28,1593.61,1406.21,553.45,2388.1,47.48,521.63,2388.06,8.4323,392,38.92,23.4297
58,642.81,1593.8,1399.75,553.55,2388.08,47.5,521.17,2388.07,8.4256,394,38.79,23.2136
57,642.41,1591.45,1409.15,552.95,2388.07,47.75,521.67,2388.06,8.4385,394,38.76,23.2413
56,642.95,1592.11,1412.36,553.82,2388.09,47.62,521.53,2388.11,8.4652,393,38.8,23.1877
55,642.82,1590.54,1413.59,553.25,2388.1,47.61,521.45,2388.09,8.43,394,38.77,23.3469
54,642.8,1586.98,1406.54,553.14,2388.1,47.67,521.43,2388.03,8.4922,393,38.62,23.2783
53,642.88,1588.88,1410.65,553.84,2388.1,47.76,521.58,2388.11,8.4835,393,38.72,23.2597
52,642.35,1585.35,1408.59,553.73,2388.09,47.39,521.1,2388.09,8.477,393,38.77,23.2531
51,642.62,1589.11,1403.15,553.42,2388.09,47.46,521.47,2388.09,8.4499,394,38.9,23.1688
50,642.51,1590.51,1411.62,553.22,2388.06,47.45,521.29,2388.1,8.4225,391,38.74,23.3399
49,642.43,1589.98,1410.55,553.09,2388.09,47.56,521.39,2388.11,8.4522,393,38.95,23.2221
48,642.78,1586.02,1408.52,553.54,2388.1,47.65,521.74,2388.06,8.4545,394,38.75,23.2515
47,642.15,1595.19,1409.14,553.18,2388.11,47.69,521.28,2388.08,8.4665,394,38.83,23.1726
46,642.74,1586.75,1406.34,553.08,2388.07,47.54,520.98,2388.08,8.4173,393,38.79,23.3044
45,642.6,1588.23,1411.01,552.42,2388.06,47.69,521.76,2388.02,8.4334,394,38.71,23.2699
44,643.07,1594.62,1405.43,553.62,2388.09,47.57,521.38,2388.1,8.4518,393,38.74,23.2125
43,642.72,1595.94,1417.08,553.21,2388.01,47.61,521.18,2388.09,8.4524,394,38.84,23.1458
42,642.82,1590.96,1411.57,552.95,2388.06,47.66,520.91,2388.13,8.4496,394,38.71,23.1977
41,643.09,1593.59,1418.28,553.32,2388.1,47.67,521.91,2388.07,8.4355,393,38.88,23.2993
40,642.58,1595.24,1414.42,553.21,2388.09,47.76,520.79,2388.03,8.4816,394,38.89,23.2122
39,642.46,1598.82,1407.68,553.14,2388.03,47.64,521.43,2388.03,8.4365,395,38.75,23.1649
38,643.25,1594.25,1410.11,552.94,2388.09,47.65,521.43,2388.07,8.4765,395,38.66,23.3152
37,642.68,1588.06,1415.81,552.63,2388.05,47.55,521.42,2387.99,8.461,394,38.75,23.2845
36,643.02,1589.96,1410.75,553.13,2388.1,47.64,520.97,2388.1,8.43,392,38.79,23.2261
35,642.87,1596.48,1407.58,553.0,2388.04,47.76,521.02,2388.08,8.4262,395,38.7,23.3318
34,643.05,1591.94,1406.1,552.85,2388.11,47.84,520.72,2388.07,8.4545,395,38.74,23.2332
33,642.54,1594.01,1414.19,552.21,2388.08,47.65,521.36,2388.07,8.4546,393,38.73,23.2384
32,642.8,1597.71,1413.68,553.49,2388.09,47.6,521.41,2388.05,8.43,394,38.66,23.277
31,643.0,1593.74,1420.79,553.11,2388.12,47.63,520.95,2388.11,8.46,393,38.6,23.3178
30,642.82,1590.08,1417.62,552.63,2388.07,47.61,520.9,2388.12,8.475,395,38.57,23.276
29,643.24,1597.66,1412.93,553.83,2388.07,47.7,520.75,2388.11,8.4473,393,38.71,23.2558
28,643.02,1590.53,1413.51,552.28,2388.08,47.64,521.19,2388.11,8.4741,397,38.72,23.1832
27,642.91,1589.2,1419.09,553.87,2388.1,47.63,520.91,2388.05,8.4931,394,38.52,23.3013
26,643.32,1596.69,1417.32,552.17,2388.13,47.92,520.94,2388.09,8.4594,395,38.53,23.1648
25,643.2,1588.21,1411.81,552.75,2388.09,47.91,520.75,2388.14,8.4816,394,38.76,23.1351
24,643.38,1598.42,1413.9,552.16,2388.08,47.56,521.46,2388.1,8.4613,394,38.71,23.2052
23,642.83,1595.07,1410.18,552.22,2388.15,47.82,520.54,2388.08,8.4633,395,38.73,23.1746
22,642.97,1596.98,1410.22,552.3,2388.09,47.91,521.24,2388.13,8.4678,395,38.72,23.1656
21,642.86,1594.46,1416.01,552.58,2388.06,47.83,521.13,2388.12,8.4806,396,38.62,23.2878
20,643.25,1592.7,1419.62,552.91,2388.05,47.8,521.24,2388.15,8.4926,398,38.63,23.1847
19,643.6,1595.73,1412.94,552.45,2388.12,47.8,520.77,2388.15,8.492,396,38.68,23.2325
18,643.69,1594.79,1416.71,552.21,2388.14,47.74,520.85,2388.12,8.49,396,38.66,23.2471
17,643.28,1597.1,1417.89,552.65,2388.14,47.88,520.72,2388.06,8.5017,395,38.66,23.0502
16,642.87,1598.3,1422.56,552.08,2388.12,47.61,520.53,2388.1,8.4829,396,38.66,23.1664
15,643.09,1600.79,1423.58,552.74,2388.08,47.85,520.61,2388.1,8.4928,395,38.52,23.2417
14,643.17,1598.28,1419.52,552.39,2388.1,47.95,520.47,2388.14,8.4826,396,38.73,23.1571
13,643.36,1601.11,1427.72,552.62,2388.12,47.83,520.61,2388.11,8.4822,395,38.81,23.1426
12,643.15,1603.1,1424.69,552.77,2388.14,47.99,520.82,2388.12,8.5026,396,38.5,23.1635
11,643.38,1606.48,1431.78,551.71,2388.17,47.86,520.28,2388.11,8.4992,394,38.67,23.1181
10,643.6,1604.11,1424.1,552.19,2388.18,48.0,520.52,2388.15,8.5289,397,38.55,23.0599
9,643.58,1610.29,1425.23,551.7,2388.15,47.95,520.33,2388.15,8.4966,398,38.36,23.1739
8,643.34,1597.16,1413.99,551.82,2388.11,47.95,520.24,2388.16,8.4821,396,38.57,23.1169
7,643.42,1603.95,1429.48,551.77,2388.12,47.96,520.55,2388.17,8.5069,395,38.29,23.0709
6,644.5,1602.97,1426.55,551.6,2388.12,48.08,520.17,2388.12,8.5034,399,38.47,23.0511
5,643.44,1608.22,1426.27,552.01,2388.12,48.04,520.07,2388.14,8.5011,395,38.39,23.0651
4,643.27,1607.57,1429.22,551.91,2388.1,48.19,520.12,2388.12,8.5254,396,38.47,23.118
3,643.45,1608.24,1427.17,551.9,2388.13,48.21,520.26,2388.16,8.4873,396,38.55,23.1353
2,643.69,1603.04,1422.74,552.02,2388.14,48.08,519.6,2388.12,8.5283,396,38.49,23.0135
1,643.48,1602.23,1434.12,551.81,2388.16,48.15,520.12,2388.17,8.5462,398,38.45,23.071
0,644.53,1612.11,1432.55,551.93,2388.13,48.15,519.84,2388.16,8.5246,398,38.44,23.1006
187,642.73,1584.4,1412.34,552.99,2388.12,47.56,521.69,2388.12,8.4286,394,38.94,23.3086
186,642.07,1590.38,1401.1,553.02,2388.09,47.65,521.03,2388.07,8.4343,393,38.89,23.2645
185,642.57,1588.18,1405.86,552.76,2388.13,47.49,521.68,2388.11,8.4072,392,38.79,23.2163
184,641.97,1589.4,1401.21,553.1,2388.1,47.38,521.84,2388.14,8.4012,394,38.83,23.3215
183,642.62,1595.13,1409.67,553.27,2388.15,47.49,521.37,2388.18,8.4583,394,38.87,23.324
182,642.33,1589.59,1408.46,553.91,2388.15,47.49,521.29,2388.15,8.4994,393,38.88,23.2869
181,642.44,1586.65,1403.63,553.28,2388.11,47.49,521.38,2388.08,8.4163,395,38.85,23.2894
180,642.33,1586.78,1404.99,553.89,2388.16,47.69,521.71,2388.17,8.4739,393,38.93,23.287
179,643.36,1585.15,1407.48,553.54,2388.15,47.6,522.21,2388.1,8.4614,393,38.73,23.3138
178,642.81,1587.89,1414.99,553.28,2388.15,47.45,521.08,2388.14,8.4129,391,38.75,23.2454
177,642.5,1586.81,1401.78,552.84,2388.19,47.67,521.55,2388.15,8.4694,394,38.98,23.3941
176,642.28,1594.5,1404.65,552.36,2388.13,47.4,521.25,2388.07,8.4313,394,38.86,23.3945
175,642.37,1589.99,1409.91,553.67,2388.12,47.6,520.78,2388.11,8.4537,394,38.93,23.3845
174,642.91,1592.99,1406.48,553.98,2388.15,47.61,521.79,2388.15,8.4495,393,38.84,23.3262
173,642.55,1584.5,1410.62,553.84,2388.11,47.59,521.53,2388.15,8.4468,394,38.64,23.3293
172,643.02,1589.35,1411.03,553.15,2388.1,47.68,521.48,2388.1,8.4485,394,38.88,23.3919
171,643.11,1588.67,1411.59,552.85,2388.08,47.49,521.35,2388.12,8.445,392,38.87,23.2692
170,642.68,1587.04,1410.2,552.43,2388.1,47.7,521.41,2388.17,8.4504,392,38.9,23.4346
169,642.19,1588.21,1408.93,552.77,2388.13,47.59,522.16,2388.08,8.4358,394,38.87,23.2571
168,642.63,1590.31,1405.84,553.16,2388.12,47.47,521.32,2388.1,8.4163,393,38.76,23.2654
167,642.41,1587.62,1411.2,553.52,2388.08,47.51,521.03,2388.12,8.4108,393,38.94,23.2284
166,642.75,1586.8,1412.36,553.78,2388.14,47.53,521.78,2388.16,8.4461,393,38.71,23.2824
165,642.65,1592.61,1405.78,552.93,2388.19,47.49,521.47,2388.15,8.4343,395,38.71,23.2665
164,642.64,1587.84,1408.88,552.66,2388.1,47.54,521.47,2388.14,8.4512,394,38.77,23.2691
163,642.6,1588.2,1404.17,553.01,2388.12,47.37,521.51,2388.16,8.4449,393,38.81,23.2809
162,643.19,1591.45,1409.38,553.53,2388.13,47.59,521.75,2388.14,8.4876,392,38.76,23.3463
161,642.91,1587.33,1408.41,553.68,2388.13,47.56,521.33,2388.14,8.4485,392,38.83,23.4141
160,642.68,1590.93,1407.17,553.42,2388.13,47.58,521.25,2388.13,8.4252,394,38.83,23.27
159,642.02,1587.92,1411.63,552.83,2388.18,47.36,521.17,2388.1,8.414,393,38.88,23.1688
158,642.1,1583.0,1409.32,553.29,2388.1,47.46,521.46,2388.15,8.4518,393,38.97,23.388
157,642.36,1591.59,1402.06,553.17,2388.11,47.48,521.13,2388.11,8.4004,393,38.79,23.3245
156,643.03,1588.4,1407.94,553.34,2388.13,47.53,521.57,2388.15,8.4248,394,38.75,23.4517
155,642.59,1590.24,1400.61,553.47,2388.14,47.51,521.73,2388.19,8.4597,393,38.66,23.3406
154,642.41,1593.18,1412.46,553.22,2388.14,47.53,520.92,2388.11,8.3972,395,38.97,23.2439
153,642.81,1581.62,1406.36,553.45,2388.15,47.44,521.76,2388.19,8.4314,393,38.98,23.2475
152,642.88,1587.89,1410.89,553.71,2388.14,47.55,520.89,2388.17,8.4222,394,38.82,23.2876
151,642.47,1591.16,1409.57,553.08,2388.13,47.57,521.27,2388.14,8.4108,394,38.9,23.3248
150,642.47,1586.16,1407.91,553.28,2388.1,47.55,521.36,2388.12,8.439,394,38.76,23.3234
149,642.68,1588.69,1410.96,553.47,2388.13,47.5,521.12,2388.15,8.4124,392,39.1,23.2799
148,642.67,1584.77,1414.82,553.58,2388.11,47.4,521.46,2388.14,8.4366,394,38.78,23.3596
147,643.18,1586.37,1409.15,552.81,2388.18,47.43,520.88,2388.22,8.4154,392,38.76,23.2997
146,641.82,1583.49,1409.75,553.23,2388.1,47.51,521.5,2388.13,8.4311,394,38.8,23.24
145,642.98,1587.55,1403.0,552.65,2388.16,47.55,520.8,2388.07,8.4261,393,38.85,23.3042
144,642.42,1594.67,1406.01,553.21,2388.15,47.62,521.45,2388.15,8.4426,392,38.65,23.3354
143,642.41,1588.48,1409.32,553.61,2388.15,47.54,520.93,2388.18,8.4607,393,38.79,23.2485
142,642.94,1587.34,1403.16,553.37,2388.12,47.5,521.49,2388.15,8.5029,394,39.06,23.2163
141,642.06,1587.53,1405.63,552.47,2388.16,47.54,521.19,2388.12,8.4127,393,38.89,23.3982
140,642.64,1586.67,1405.29,552.99,2388.11,47.54,521.21,2388.13,8.4406,392,38.87,23.3222
139,642.85,1592.36,1412.66,553.58,2388.1,47.7,521.57,2388.18,8.4796,394,38.66,23.3686
138,642.55,1591.46,1401.18,553.22,2388.15,47.62,521.01,2388.12,8.4519,394,38.82,23.2389
137,643.18,1587.6,1411.46,553.58,2388.09,47.54,521.57,2388.15,8.4422,394,38.73,23.2563
136,642.81,1591.54,1407.97,553.58,2388.11,47.52,521.32,2388.21,8.4499,393,38.65,23.3049
135,642.72,1587.56,1411.47,553.47,2388.12,47.61,521.41,2388.13,8.4628,392,38.83,23.3784
134,643.0,1594.48,1408.17,553.57,2388.12,47.37,520.91,2388.13,8.452,393,38.82,23.3575
133,642.62,1593.8,1410.73,553.6,2388.12,47.49,521.44,2388.15,8.4378,394,38.74,23.3015
132,642.53,1589.29,1411.17,553.4,2388.16,47.49,521.11,2388.1,8.4589,393,38.93,23.2232
131,642.4,1592.85,1409.82,553.45,2388.13,47.53,521.1,2388.11,8.4325,394,38.96,23.3324
130,642.83,1585.97,1414.39,553.0,2388.16,47.61,521.14,2388.14,8.4269,393,38.9,23.1848
129,642.99,1588.01,1410.16,552.76,2388.11,47.58,521.25,2388.11,8.4444,393,38.78,23.2489
128,642.75,1590.14,1406.9,552.75,2388.15,47.47,521.5,2388.15,8.4205,392,38.71,23.2712
127,643.24,1595.27,1413.96,553.3,2388.12,47.87,521.17,2388.12,8.4707,394,38.89,23.2791
126,642.59,1593.19,1404.16,553.03,2388.1,47.37,520.97,2388.15,8.431,393,38.82,23.2902
125,642.55,1597.51,1412.65,553.6,2388.13,47.49,521.93,2388.2,8.4408,394,38.91,23.4008
124,643.19,1589.76,1407.19,553.58,2388.12,47.52,520.57,2388.14,8.4561,393,38.8,23.3289
123,642.56,1591.75,1411.47,553.4,2388.12,47.68,521.23,2388.14,8.4261,392,38.77,23.2611
122,642.7,1594.43,1408.8,553.41,2388.2,47.47,521.27,2388.1,8.4617,394,38.74,23.2412
121,642.87,1588.19,1412.54,553.11,2388.15,47.45,521.5,2388.17,8.4238,394,38.91,23.314
120,642.66,1587.59,1413.13,553.19,2388.16,47.61,521.15,2388.08,8.4473,392,38.79,23.2079
119,642.48,1592.19,1406.96,553.28,2388.17,47.68,521.25,2388.16,8.445,393,38.9,23.2988
118,643.06,1599.27,1409.21,553.1,2388.18,47.5,521.09,2388.17,8.4269,395,38.77,23.2539
117,642.89,1594.41,1412.36,553.41,2388.15,47.59,521.14,2388.21,8.4253,392,38.64,23.2522
116,642.92,1586.94,1415.8,553.13,2388.14,47.42,521.11,2388.13,8.466,392,38.79,23.2914
115,643.07,1590.53,1410.2,552.74,2388.15,47.7,521.03,2388.1,8.4582,392,38.64,23.1547
114,642.53,1588.12,1409.58,552.94,2388.1,47.65,521.41,2388.13,8.4368,393,38.96,23.2868
113,642.69,1583.72,1410.5,552.67,2388.23,47.66,520.65,2388.19,8.4528,391,38.98,23.1768
112,642.28,1592.11,1412.11,552.24,2388.14,47.52,522.03,2388.14,8.4406,395,39.05,23.2793
111,643.32,1587.84,1416.71,553.91,2388.13,47.76,521.18,2388.15,8.3731,393,38.67,23.2879
110,643.26,1586.98,1411.31,553.99,2388.13,47.44,520.99,2388.13,8.4405,394,38.66,23.2259
109,643.12,1593.19,1414.85,553.54,2388.12,47.83,521.2,2388.17,8.453,393,38.72,23.2171
108,642.86,1593.18,1409.06,552.67,2388.11,47.53,521.16,2388.14,8.4183,393,38.77,23.3326
107,642.38,1595.09,1411.1,553.81,2388.12,47.51,520.97,2388.12,8.4261,392,38.8,23.2556
106,642.48,1588.5,1410.57,552.88,2388.16,47.66,521.26,2388.19,8.461,394,38.71,23.1779
105,642.74,1593.02,1415.45,552.77,2388.11,47.67,521.04,2388.06,8.4679,394,38.69,23.149
104,643.14,1584.71,1409.65,553.22,2388.13,47.66,520.92,2388.17,8.4291,392,38.91,23.3213
103,642.75,1600.84,1405.68,552.61,2388.17,47.55,520.75,2388.16,8.4785,394,38.85,23.1478
102,642.72,1595.44,1416.17,552.66,2388.12,47.48,521.23,2388.18,8.4256,393,38.65,23.2822
101,642.6,1588.86,1409.65,553.3,2388.15,47.53,521.71,2388.19,8.4544,392,38.65,23.2917
100,642.92,1590.45,1404.54,553.89,2388.18,47.52,520.81,2388.17,8.4613,391,38.91,23.3254
99,643.03,1596.52,1417.55,552.79,2388.18,47.62,521.21,2388.18,8.4588,392,38.63,23.2402
98,642.61,1593.37,1413.78,553.14,2388.18,47.73,520.96,2388.14,8.4425,394,38.79,23.2619
97,643.24,1585.21,1406.95,552.88,2388.12,47.7,521.83,2388.16,8.4328,393,38.82,23.3813
96,642.8,1591.9,1407.76,552.35,2388.16,47.63,520.89,2388.18,8.4485,395,38.85,23.2665
95,642.76,1597.36,1414.44,553.4,2388.13,47.69,520.97,2388.18,8.4366,395,38.67,23.3089
94,642.65,1587.86,1409.07,553.14,2388.2,47.75,521.28,2388.13,8.441,392,38.78,23.1543
93,643.05,1594.11,1412.55,553.76,2388.14,47.53,521.31,2388.14,8.44,394,38.61,23.2977
92,642.87,1593.96,1415.55,552.97,2388.16,47.77,521.04,2388.21,8.4585,393,38.57,23.2981
91,642.89,1590.23,1408.62,552.68,2388.13,47.67,520.83,2388.15,8.4826,393,38.77,23.2104
90,642.82,1597.14,1416.6,553.32,2388.18,47.72,521.27,2388.17,8.4042,393,38.64,23.2394
89,643.16,1597.69,1412.9,552.68,2388.18,47.78,521.51,2388.16,8.4578,394,38.78,23.3449
88,642.73,1592.11,1406.43,552.83,2388.13,47.58,521.31,2388.16,8.4534,394,38.74,23.247
87,642.49,1594.92,1419.53,553.13,2388.19,47.68,521.22,2388.17,8.4841,395,38.79,23.2526
86,642.84,1596.24,1412.98,552.57,2388.18,47.51,520.73,2388.12,8.4427,395,38.72,23.3435
85,642.46,1588.07,1414.95,553.43,2388.15,47.63,521.1,2388.18,8.4697,393,38.86,23.1537
84,642.87,1590.41,1415.34,553.22,2388.21,47.62,521.3,2388.14,8.4603,392,38.76,23.3138
83,641.96,1587.32,1411.0,552.88,2388.19,47.55,521.47,2388.15,8.4821,393,38.62,23.2931
82,643.18,1592.66,1405.57,553.47,2388.15,47.77,521.06,2388.23,8.4704,394,38.81,23.3
81,642.85,1590.97,1409.77,553.18,2388.15,47.73,521.58,2388.12,8.4887,393,38.77,23.2435
80,643.17,1589.04,1410.71,552.89,2388.17,47.69,520.74,2388.16,8.4718,393,38.89,23.161
79,642.92,1590.02,1411.74,552.94,2388.13,47.57,521.54,2388.16,8.4538,394,38.77,23.264
78,642.61,1587.91,1409.73,553.39,2388.17,47.59,520.66,2388.18,8.408,394,38.85,23.2346
77,642.8,1593.61,1415.82,553.26,2388.17,47.67,521.47,2388.18,8.4459,394,38.62,23.1654
76,642.52,1599.51,1415.13,552.97,2388.17,47.59,520.79,2388.15,8.4752,394,38.7,23.3133
75,643.26,1596.12,1415.38,552.35,2388.14,47.47,520.61,2388.16,8.4536,393,38.62,23.2642
74,643.31,1590.48,1411.76,552.62,2388.2,47.58,521.3,2388.17,8.4292,393,38.68,23.2137
73,643.01,1598.31,1408.65,552.68,2388.14,47.69,521.42,2388.16,8.4618,392,38.75,23.2763
72,642.85,1594.33,1413.04,553.41,2388.13,47.72,520.72,2388.1,8.4525,392,38.75,23.1882
71,643.36,1593.99,1411.06,553.51,2388.19,47.69,520.81,2388.2,8.4787,391,38.86,23.2211
70,642.68,1593.66,1420.65,552.54,2388.18,47.77,520.91,2388.2,8.4578,395,38.59,23.326
69,643.15,1598.18,1417.57,553.83,2388.18,47.64,520.88,2388.24,8.4266,392,38.83,23.2015
68,642.88,1591.39,1411.38,553.03,2388.18,47.79,520.86,2388.18,8.4439,394,38.76,23.1803
67,642.64,1588.74,1411.89,552.17,2388.16,47.66,520.7,2388.16,8.4645,393,38.63,23.261
66,642.8,1600.48,1415.47,553.1,2388.18,47.65,521.3,2388.15,8.471,394,38.79,23.3114
65,642.93,1591.88,1411.83,552.6,2388.18,47.87,520.61,2388.16,8.4667,396,38.65,23.2467
64,642.77,1587.78,1412.33,552.94,2388.19,47.85,520.24,2388.19,8.4617,393,38.75,23.1654
63,643.0,1595.44,1410.66,552.75,2388.21,47.74,520.87,2388.18,8.4444,395,38.78,23.2842
62,643.38,1601.09,1413.47,552.44,2388.28,47.86,520.49,2388.25,8.4416,394,38.57,23.1861
61,643.4,1589.95,1413.29,552.63,2388.14,47.92,520.53,2388.22,8.4305,396,38.73,23.2081
60,642.91,1598.04,1412.09,552.66,2388.22,47.59,521.33,2388.22,8.4582,392,38.64,23.169
59,643.04,1586.2,1410.4,552.98,2388.19,47.74,520.96,2388.23,8.4189,393,38.65,23.2023
58,642.85,1593.74,1421.59,552.63,2388.2,47.72,520.85,2388.2,8.4902,393,38.54,23.2272
57,643.31,1594.83,1420.65,552.31,2388.17,47.87,520.76,2388.17,8.4566,395,38.64,23.2274
56,642.87,1590.0,1406.78,553.06,2388.23,47.76,520.99,2388.17,8.4882,394,38.76,23.1832
55,642.92,1592.53,1415.54,551.83,2388.18,47.69,521.01,2388.21,8.4459,393,38.76,23.1887
54,643.28,1596.67,1419.29,552.27,2388.19,47.8,521.0,2388.18,8.4316,394,38.76,23.1851
53,643.1,1591.43,1417.4,552.97,2388.17,47.69,520.91,2388.21,8.4711,394,38.71,23.259
52,643.32,1586.81,1413.17,552.54,2388.13,47.77,520.77,2388.16,8.4686,394,38.73,23.1808
51,643.11,1588.99,1411.43,552.93,2388.18,47.72,520.35,2388.17,8.481,396,38.56,23.2665
50,643.02,1590.59,1416.62,552.7,2388.22,47.83,521.26,2388.2,8.4617,394,38.77,23.1353
49,643.28,1591.23,1418.23,552.38,2388.14,47.94,521.03,2388.12,8.4807,393,38.61,23.152
48,643.86,1590.28,1414.25,552.22,2388.17,47.87,520.66,2388.2,8.4614,393,38.75,23.2593
47,642.88,1593.21,1418.38,552.61,2388.19,47.86,520.65,2388.23,8.4774,393,38.64,23.2356
46,642.64,1596.49,1422.25,552.21,2388.24,47.73,520.64,2388.26,8.494,393,38.53,23.2209
45,643.22,1592.7,1415.86,552.52,2388.16,48.05,520.36,2388.14,8.4654,395,38.66,23.1573
44,643.15,1595.07,1415.58,552.47,2388.25,47.93,520.94,2388.16,8.5124,396,38.5,23.1998
43,643.09,1595.65,1415.82,552.24,2388.14,47.84,520.56,2388.18,8.4829,392,38.61,23.1925
42,642.69,1596.92,1417.09,552.1,2388.26,47.82,520.25,2388.24,8.4998,394,38.56,23.1448
