id RUL SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
2711 177 642.57 1589.04 1407.39 553.5 2388.1 47.61 521.85 2388.04 8.4161 393 38.9 23.1882
2712 176 643.18 1593.24 1408.2 553.41 2388.1 47.54 521.17 2388.12 8.4396 393 38.87 23.2598
2713 175 642.38 1590.53 1407.83 553.57 2388.12 47.54 521.05 2388.09 8.4802 393 39.06 23.3189
2714 174 642.42 1588.53 1406.54 553.79 2388.14 47.27 521.66 2388.09 8.4172 394 38.91 23.3354
2715 173 642.47 1591.83 1404.6 553.38 2388.12 47.37 521.67 2388.1 8.4311 394 38.88 23.429
2716 172 642.26 1595.78 1403.33 553.65 2388.14 47.47 521.33 2388.13 8.4473 394 38.83 23.3932
2717 171 642.62 1586.54 1408.97 553.88 2388.07 47.26 521.33 2388.07 8.438 393 38.63 23.2255
2718 170 642.64 1586.29 1413.81 554.64 2388.1 47.17 521.87 2388.12 8.4202 394 38.94 23.3552
2719 169 642.64 1592.1 1402.62 553.63 2388.05 47.44 521.72 2388.13 8.4274 394 38.82 23.2255
2720 168 642.3 1592.85 1407.39 552.55 2388.13 47.49 521.84 2388.07 8.4021 395 38.93 23.1847
2721 167 642.75 1589.15 1409.72 553.58 2388.16 47.8 521.63 2388.09 8.4407 394 38.78 23.3103
2722 166 642.4 1589.03 1406.46 553.2 2388.08 47.43 521.59 2388.06 8.4318 392 38.82 23.2624
2723 165 642.84 1586.6 1407.27 553.38 2388.05 47.63 521.63 2388.16 8.4218 394 38.95 23.3988
2724 164 642.43 1584.07 1405.92 553.53 2388.12 47.54 521.72 2388.07 8.4326 395 38.94 23.3217
2725 163 642.56 1593.7 1396.55 552.92 2388.11 47.56 521.26 2388.1 8.4495 394 38.92 23.2859
2726 162 642.66 1587.51 1406.41 554.08 2388.1 47.47 521.56 2388.08 8.4212 392 38.77 23.3168
2727 161 642.54 1591.13 1406.7 553.96 2388.11 47.62 521.3 2388.07 8.4424 391 38.93 23.2043
2728 160 642.65 1589.79 1407.12 553.24 2388.1 47.45 521.44 2388.07 8.394 393 38.97 23.2942
2729 159 642.31 1585.18 1417.39 554.54 2388.12 47.55 521.97 2388.12 8.4251 393 39.01 23.419
2730 158 642.03 1589.16 1405.64 553.06 2388.11 47.42 521.12 2388.12 8.4183 394 38.71 23.3975
2731 157 642.93 1595.08 1409.33 553.12 2388.1 47.63 521.58 2388.08 8.46 392 38.77 23.2435
2732 156 642.63 1589.49 1412.8 553.67 2388.08 47.5 521.67 2388.09 8.4272 394 38.92 23.2356
2733 155 642.26 1588.91 1409.97 553.4 2388.06 47.44 520.82 2388.06 8.4329 394 38.84 23.3075
2734 154 642.74 1590.78 1407.04 554.08 2388.08 47.47 521.76 2388.14 8.4652 392 38.83 23.2542
2735 153 642.61 1583.36 1406.8 553.47 2388.11 47.5 521.39 2388.16 8.4409 392 38.87 23.3583
2736 152 643.21 1591.82 1409.04 554.03 2388.12 47.44 521.86 2388.11 8.4266 391 38.71 23.3203
2737 151 642.92 1583.32 1406.08 553.4 2388.09 47.42 521.19 2388.17 8.4098 394 38.98 23.4181
2738 150 643.11 1589.3 1413.34 553.3 2388.09 47.51 522.05 2388.09 8.3914 393 38.82 23.274
2739 149 642.83 1593.13 1391.4 553.38 2388.1 47.58 521.67 2388.11 8.4401 392 39.09 23.3422
2740 148 642.35 1589.81 1409.75 552.85 2388.11 47.55 521.89 2388.13 8.4473 392 38.79 23.4354
2741 147 642.49 1585.59 1413.07 554.05 2388.1 47.39 521.73 2388.13 8.4325 395 38.81 23.2476
2742 146 642.62 1592.83 1407.9 553.71 2388.06 47.59 521.7 2388.07 8.4299 394 38.87 23.3331
2743 145 642.9 1599.38 1408.93 553.72 2388.13 47.45 521.37 2388.05 8.4524 395 38.82 23.3082
2744 144 642.84 1592.8 1403.36 553.39 2388.08 47.63 522.09 2388.12 8.4708 393 38.92 23.3096
2745 143 642.66 1588.87 1403.89 553.96 2388.05 47.46 521.42 2388.09 8.4503 394 38.7 23.2441
2746 142 642.61 1588.61 1408.78 553.41 2388.11 47.69 521.56 2388.07 8.4549 392 38.55 23.4042
2747 141 642.82 1590.87 1414.24 553.11 2388.05 47.42 521.69 2388.02 8.4383 393 38.75 23.2768
2748 140 642.8 1588.46 1406.36 552.83 2388.12 47.42 521.53 2388.1 8.4502 394 38.89 23.2606
2749 139 642.73 1587.33 1407.09 553.72 2388.12 47.68 521.87 2388.15 8.4475 393 38.59 23.2079
2750 138 642.46 1593.53 1403.68 553.85 2388.06 47.62 521.36 2388.13 8.4695 394 38.77 23.3076
2751 137 642.68 1587.17 1405.54 553.36 2388.09 47.69 521.55 2388.14 8.4323 392 38.58 23.2188
2752 136 642.94 1589.81 1406.23 553.71 2388.1 47.49 521.25 2388.11 8.4431 392 38.89 23.2996
2753 135 643.14 1587.64 1405.8 553.88 2388.09 47.53 521.06 2388.14 8.458 393 38.95 23.2552
2754 134 642.91 1589.98 1402.73 553.76 2388.12 47.4 521.27 2388.09 8.446 392 38.96 23.4121
2755 133 642.36 1587.09 1407.12 552.85 2388.14 47.41 521.16 2388.11 8.4292 392 38.96 23.23
2756 132 643.12 1589.57 1407.11 553.79 2388.11 47.56 521.49 2388.1 8.4455 393 38.65 23.2029
2757 131 642.84 1590.48 1411.61 552.88 2388.11 47.62 521.42 2388.13 8.4538 392 38.84 23.2645
2758 130 642.69 1583.55 1403.85 553.57 2388.1 47.45 521.28 2388.11 8.411 394 38.82 23.3887
2759 129 642.83 1600.11 1408.66 553.94 2388.1 47.59 521.28 2388.13 8.4386 392 38.82 23.258
2760 128 642.87 1588.13 1406.8 553.53 2388.11 47.54 521.72 2388.1 8.4538 394 38.84 23.3937
2761 127 643.15 1591.46 1405.97 553.82 2388.06 47.52 521.09 2388.06 8.4252 393 38.91 23.308
2762 126 642.84 1586.02 1408.64 553.01 2388.08 47.39 521.48 2388.14 8.439 392 38.94 23.2114
2763 125 642.56 1590.42 1409.07 554.04 2388.01 47.34 521.35 2388.18 8.4576 393 38.99 23.3618
2764 124 642.75 1584.69 1409.08 553.24 2388.09 47.57 521.75 2388.12 8.4351 394 38.92 23.318
2765 123 643.07 1597.34 1408.79 553.11 2388.06 47.48 521.14 2388.08 8.4183 392 38.79 23.3486
2766 122 643.24 1589.98 1407.02 554.06 2388.06 47.48 521.3 2388.12 8.4081 394 38.92 23.308
2767 121 642.87 1594.25 1404.47 553.36 2388.15 47.62 521.49 2388.08 8.4507 393 38.85 23.2976
2768 120 642.76 1585.73 1403.56 553.53 2388.12 47.68 520.7 2388.07 8.4769 394 38.84 23.3221
2769 119 642.28 1587.19 1406.7 553.4 2388.11 47.53 521.12 2388.2 8.4389 393 38.67 23.3028
2770 118 642.94 1597.78 1405.63 553.49 2388.12 47.32 521.87 2388.08 8.4568 392 38.86 23.3838
2771 117 642.71 1589.35 1402.13 553.44 2388.14 47.49 521.08 2388.07 8.464 395 38.6 23.2772
2772 116 642.99 1595.03 1406.31 553.43 2388.07 47.47 521.43 2388.12 8.4325 393 38.82 23.2672
2773 115 643.05 1591.85 1406.3 553.89 2388.13 47.4 520.98 2388.13 8.4552 393 38.97 23.2124
2774 114 642.48 1585.86 1409.77 553.35 2388.11 47.52 521.52 2388.06 8.4729 393 38.77 23.3841
2775 113 642.63 1585.68 1407.51 553.59 2388.05 47.48 521.32 2388.11 8.4081 394 38.76 23.27
2776 112 642.73 1583.88 1405.71 553.67 2388.08 47.44 521.54 2388.06 8.4352 392 38.93 23.2654
2777 111 642.87 1584.61 1404.91 553.2 2388.04 47.46 521.31 2388.1 8.4405 394 38.89 23.3317
2778 110 642.07 1587.44 1410.48 553.16 2388.12 47.58 521.29 2388.08 8.463 394 38.76 23.2976
2779 109 642.73 1591.61 1403.71 553.17 2388.1 47.61 521.22 2388.11 8.4583 394 38.87 23.2015
2780 108 643.33 1589.96 1409.45 553.08 2388.05 47.6 521.01 2388.12 8.4656 393 38.86 23.338
2781 107 642.66 1593.84 1409.65 553.96 2388.11 47.65 521.46 2388.09 8.455 393 38.73 23.2649
2782 106 642.46 1593.13 1413.14 553.66 2388.07 47.55 521.28 2388.09 8.4107 392 38.77 23.3763
2783 105 642.64 1586.57 1407.3 553.0 2388.06 47.63 521.44 2388.08 8.417 394 38.9 23.2479
2784 104 642.98 1589.21 1411.22 553.74 2388.13 47.54 521.5 2388.12 8.4397 393 38.64 23.2067
2785 103 643.2 1594.12 1420.7 552.78 2388.1 47.64 521.17 2388.08 8.4554 394 38.87 23.293
2786 102 642.94 1595.38 1408.23 553.05 2388.04 47.57 521.44 2388.07 8.4433 393 38.92 23.2501
2787 101 643.05 1591.64 1407.2 553.51 2388.08 47.64 521.18 2388.12 8.4381 394 38.83 23.2541
2788 100 642.4 1590.48 1407.36 552.65 2388.1 47.45 520.98 2388.11 8.44 392 38.71 23.37
2789 99 643.22 1590.64 1411.53 553.72 2388.12 47.46 521.87 2388.1 8.4098 393 38.81 23.1852
2790 98 642.63 1592.95 1409.27 553.36 2388.07 47.4 521.66 2388.14 8.4454 394 39.06 23.2643
2791 97 642.64 1589.08 1408.38 553.14 2388.11 47.69 521.26 2388.15 8.4553 393 38.7 23.2848
2792 96 642.63 1588.05 1405.96 553.4 2388.11 47.65 521.29 2388.08 8.4488 394 38.68 23.3226
2793 95 643.0 1588.63 1411.16 553.04 2388.12 47.57 521.35 2388.08 8.4388 394 38.79 23.2547
2794 94 642.98 1594.45 1412.86 553.18 2388.08 47.34 521.71 2388.11 8.4595 394 38.82 23.3604
2795 93 642.7 1589.13 1419.83 552.99 2388.11 47.57 520.74 2388.09 8.4568 394 38.74 23.3045
2796 92 642.7 1595.19 1411.76 553.9 2388.14 47.61 521.59 2388.01 8.4243 393 38.64 23.2514
2797 91 642.56 1592.14 1407.39 552.69 2388.08 47.58 522.11 2388.13 8.4386 393 38.79 23.2488
2798 90 642.11 1591.59 1415.12 552.87 2388.1 47.68 521.22 2388.1 8.4453 392 38.8 23.2449
2799 89 642.6 1606.1 1402.66 552.99 2388.11 47.6 521.49 2388.12 8.4608 393 38.66 23.3804
2800 88 642.74 1589.94 1415.0 553.36 2388.14 47.71 521.47 2388.14 8.4589 393 38.7 23.3013
2801 87 642.78 1597.28 1409.82 552.86 2388.16 47.54 520.9 2388.08 8.4468 393 38.79 23.2173
2802 86 642.98 1590.11 1411.14 553.38 2388.14 47.65 521.67 2388.12 8.4615 393 38.81 23.2616
2803 85 643.02 1590.55 1412.44 553.71 2388.12 47.58 521.02 2388.09 8.4636 393 38.79 23.2899
2804 84 642.25 1580.94 1410.33 553.31 2388.1 47.55 521.57 2388.14 8.4663 393 38.87 23.2168
2805 83 642.86 1590.18 1407.95 553.01 2388.12 47.73 521.04 2388.09 8.4689 393 38.8 23.3433
2806 82 642.28 1597.08 1413.11 552.89 2388.16 47.81 521.27 2388.06 8.4391 393 38.82 23.2877
2807 81 642.7 1589.19 1414.6 552.51 2388.14 47.7 520.92 2388.11 8.4195 392 38.85 23.3029
2808 80 643.16 1590.31 1412.56 553.35 2388.09 47.62 521.65 2388.08 8.4595 394 38.75 23.2522
2809 79 642.55 1596.69 1412.2 552.76 2388.09 47.56 521.42 2388.08 8.4754 394 38.72 23.23
2810 78 642.83 1602.17 1413.68 553.08 2388.13 47.65 521.27 2388.06 8.4486 393 38.86 23.1118
2811 77 643.22 1591.38 1403.08 553.09 2388.09 47.58 521.32 2388.09 8.4654 392 38.83 23.2863
2812 76 643.21 1591.02 1409.33 553.39 2388.13 47.61 520.46 2388.12 8.4712 393 38.77 23.242
2813 75 643.06 1587.49 1408.82 553.11 2388.12 47.65 521.04 2388.07 8.4498 394 38.8 23.1996
2814 74 642.99 1597.13 1413.43 552.55 2388.11 47.63 521.29 2388.09 8.4921 394 38.82 23.2096
2815 73 643.38 1590.2 1413.06 553.09 2388.06 47.72 521.17 2388.07 8.4718 394 38.87 23.1695
2816 72 642.29 1594.81 1418.26 552.5 2388.15 47.65 521.42 2388.12 8.4474 394 38.67 23.2686
2817 71 643.3 1591.68 1413.12 553.7 2388.13 47.57 520.99 2388.1 8.431 395 38.75 23.3163
2818 70 642.43 1593.31 1414.21 552.76 2388.12 47.72 521.63 2388.13 8.4546 394 38.92 23.2305
2819 69 642.82 1590.37 1412.63 552.54 2388.1 47.58 521.09 2388.12 8.4251 394 38.69 23.3255
2820 68 643.26 1593.52 1408.24 552.85 2388.13 47.89 520.99 2388.13 8.444 393 38.64 23.2058
2821 67 642.84 1591.69 1416.74 553.03 2388.11 47.56 520.87 2388.09 8.451 394 38.74 23.1623
2822 66 643.11 1594.82 1413.37 553.0 2388.14 47.7 521.47 2388.07 8.4517 392 38.78 23.1934
2823 65 642.82 1595.68 1408.83 552.75 2388.11 47.65 521.16 2388.16 8.4173 394 38.72 23.1378
2824 64 642.93 1594.53 1415.84 552.61 2388.09 47.7 521.35 2388.15 8.4891 395 38.83 23.2401
2825 63 642.65 1590.58 1407.56 552.6 2388.12 47.74 521.24 2388.15 8.4461 395 38.77 23.2398
2826 62 642.38 1603.21 1412.3 553.36 2388.08 47.61 520.89 2388.08 8.4363 393 38.83 23.2416
2827 61 642.9 1590.38 1415.3 553.1 2388.13 47.64 521.05 2388.11 8.4646 395 38.57 23.1923
2828 60 642.89 1594.24 1417.63 552.48 2388.1 47.8 521.06 2388.1 8.465 393 38.71 23.1918
2829 59 642.61 1595.8 1418.98 553.17 2388.1 47.81 520.73 2388.16 8.4714 395 38.78 23.169
2830 58 642.82 1591.56 1420.11 552.23 2388.14 47.82 521.18 2388.11 8.469 394 38.64 23.1663
2831 57 642.88 1592.77 1424.36 553.53 2388.11 47.76 521.16 2388.12 8.4536 392 38.65 23.371
2832 56 643.51 1590.83 1409.88 552.75 2388.12 47.71 521.01 2388.17 8.4531 393 38.72 23.3281
2833 55 643.34 1593.59 1410.52 552.81 2388.16 47.73 521.05 2388.16 8.4516 394 38.86 23.212
2834 54 643.05 1600.1 1419.71 553.49 2388.15 47.48 520.94 2388.14 8.4605 395 38.54 23.213
2835 53 642.99 1601.22 1412.92 552.5 2388.12 47.6 521.01 2388.14 8.4846 393 38.81 23.2299
2836 52 642.6 1594.12 1418.95 552.84 2388.13 47.75 520.99 2388.11 8.4751 393 38.62 23.0891
2837 51 643.47 1591.73 1413.84 553.12 2388.13 47.52 521.42 2388.09 8.4644 394 38.83 23.2301
2838 50 643.15 1600.91 1409.68 552.84 2388.15 47.6 520.45 2388.15 8.4677 394 38.74 23.1728
2839 49 642.62 1592.02 1411.42 552.46 2388.16 47.82 520.82 2388.12 8.4622 393 38.73 23.1857
2840 48 643.04 1597.59 1416.13 553.28 2388.14 47.78 520.73 2388.1 8.4778 395 38.57 23.1648
2841 47 643.11 1588.88 1414.47 553.05 2388.16 47.71 520.65 2388.09 8.4806 395 38.87 23.2308
2842 46 642.62 1595.28 1419.82 552.35 2388.14 47.7 520.5 2388.1 8.4672 394 38.69 23.1382
2843 45 642.9 1596.5 1420.67 552.25 2388.16 47.75 521.4 2388.12 8.4685 396 38.65 23.2326
2844 44 642.9 1596.7 1417.65 553.2 2388.12 47.86 520.38 2388.1 8.4709 394 38.73 23.2425
2845 43 643.14 1592.94 1418.4 552.45 2388.14 47.86 520.45 2388.12 8.4983 395 38.64 23.2578
2846 42 642.71 1597.39 1413.75 552.8 2388.12 47.79 521.51 2388.14 8.4703 395 38.56 23.2453
2847 41 642.49 1597.56 1416.19 552.89 2388.13 47.66 520.94 2388.11 8.5034 394 38.77 23.2039
2848 40 643.0 1594.04 1418.96 552.37 2388.09 47.73 520.74 2388.13 8.4521 395 38.6 23.236
2849 39 642.73 1591.56 1416.07 552.86 2388.15 47.83 521.64 2388.12 8.4564 394 38.7 23.2822
2850 38 643.17 1596.65 1419.46 552.6 2388.09 47.8 521.05 2388.12 8.4881 396 38.61 23.1289
2851 37 643.83 1602.38 1424.5 551.87 2388.14 47.89 521.23 2388.16 8.471 394 38.63 23.1855
2852 36 642.94 1598.1 1418.51 553.11 2388.13 47.72 520.98 2388.13 8.4984 394 38.81 23.275
2853 35 642.95 1595.13 1417.8 552.84 2388.19 47.76 520.53 2388.1 8.4734 395 38.79 23.2519
2854 34 643.29 1600.49 1412.14 552.5 2388.15 47.88 521.28 2388.17 8.4806 395 38.69 23.1929
2855 33 642.48 1595.06 1418.83 551.87 2388.15 47.83 521.22 2388.11 8.4962 395 38.69 23.1172
2856 32 642.7 1602.88 1416.34 552.46 2388.15 47.83 520.67 2388.11 8.4826 394 38.78 23.1352
2857 31 642.75 1596.64 1415.99 552.56 2388.15 47.76 520.74 2388.16 8.4905 395 38.58 23.1669
2858 30 642.93 1599.37 1425.59 552.29 2388.15 47.87 520.45 2388.13 8.4634 395 38.73 23.2591
2859 29 642.76 1597.42 1415.01 551.72 2388.13 47.85 520.51 2388.13 8.465 397 38.66 23.1887
2860 28 643.21 1597.04 1425.5 551.75 2388.13 47.88 520.07 2388.13 8.4977 391 38.51 23.0942
2861 27 643.44 1597.84 1422.09 552.66 2388.15 47.86 520.29 2388.13 8.4838 395 38.49 23.2527
2862 26 643.65 1593.88 1421.06 552.49 2388.15 47.87 520.18 2388.14 8.4842 396 38.62 23.1276
2863 25 643.41 1599.68 1427.29 551.92 2388.22 47.94 520.11 2388.17 8.5095 395 38.58 23.2144
2864 24 643.08 1597.24 1430.86 551.93 2388.14 47.86 520.56 2388.17 8.4856 394 38.57 23.1665
2865 23 642.88 1600.49 1424.63 552.07 2388.13 47.95 520.66 2388.14 8.4878 394 38.61 23.0881
2866 22 643.04 1592.95 1410.81 552.78 2388.11 47.9 520.61 2388.12 8.4561 395 38.53 23.2146
2867 21 642.66 1598.57 1415.71 552.32 2388.17 48.03 520.74 2388.19 8.5229 396 38.71 23.0629
2868 20 643.08 1601.66 1424.61 551.74 2388.16 47.82 520.53 2388.16 8.476 397 38.75 23.0957
2869 19 643.24 1599.97 1419.35 552.14 2388.13 47.97 520.55 2388.16 8.4682 395 38.51 23.032
2870 18 643.06 1602.62 1422.23 551.89 2388.12 48.14 519.97 2388.14 8.4898 394 38.67 23.2032
2871 17 643.08 1592.53 1419.39 551.91 2388.17 47.99 520.6 2388.13 8.4926 396 38.66 23.1457
2872 16 642.88 1603.43 1428.09 552.11 2388.12 47.94 520.11 2388.16 8.4684 395 38.4 23.1089
2873 15 643.2 1601.09 1426.66 551.9 2388.12 47.96 520.57 2388.15 8.5097 394 38.6 23.1437
2874 14 643.24 1600.42 1420.87 552.07 2388.23 47.92 519.94 2388.17 8.4781 396 38.58 23.1287
2875 13 643.57 1605.27 1425.5 552.38 2388.23 47.91 520.18 2388.17 8.5039 396 38.56 23.0397
2876 12 643.79 1600.93 1428.22 552.31 2388.11 47.93 520.04 2388.18 8.5399 396 38.52 23.2179
2877 11 643.14 1602.39 1425.41 552.43 2388.19 47.96 520.11 2388.16 8.4984 396 38.49 23.0382
2878 10 643.1 1608.89 1428.7 552.23 2388.17 48.1 520.67 2388.13 8.4978 397 38.51 23.1406
2879 9 643.45 1608.22 1424.48 552.76 2388.11 48.18 519.76 2388.17 8.5326 395 38.31 23.1044
2880 8 643.84 1605.57 1420.19 552.05 2388.16 48.12 520.38 2388.2 8.4673 396 38.48 23.0938
2881 7 644.09 1603.45 1423.9 551.64 2388.18 48.05 520.2 2388.19 8.5031 396 38.61 23.0647
2882 6 643.85 1605.95 1425.54 551.92 2388.17 48.15 519.81 2388.08 8.5081 396 38.64 23.0226
2883 5 643.5 1604.22 1425.67 551.64 2388.16 48.19 520.37 2388.21 8.5324 396 38.47 23.0489
2884 4 643.49 1599.4 1427.06 551.48 2388.18 48.08 520.14 2388.2 8.5309 396 38.46 23.1078
2885 3 644.17 1599.2 1424.67 551.93 2388.21 48.04 519.92 2388.18 8.5166 397 38.46 23.0187
2886 2 643.31 1603.1 1432.46 551.16 2388.24 48.26 519.98 2388.2 8.4919 397 38.44 23.0785
2887 1 643.7 1609.93 1425.93 551.96 2388.24 48.3 519.89 2388.18 8.5305 396 38.34 23.0647
2888 0 643.49 1597.94 1427.6 551.29 2388.18 48.32 520.56 2388.23 8.5237 397 38.36 22.9824
2889 206 642.0 1576.75 1394.77 554.97 2388.02 46.98 522.88 2388.0 8.4102 391 38.87 23.3903
2890 205 642.14 1588.84 1394.27 554.18 2387.98 47.08 522.82 2388.05 8.4101 392 39.12 23.4014
2891 204 642.05 1581.96 1395.53 554.55 2388.01 47.18 522.62 2387.99 8.3922 391 38.89 23.4291
2892 203 641.97 1587.35 1393.24 554.75 2387.96 46.92 522.67 2388.0 8.4142 392 39.12 23.4905
2893 202 642.33 1584.7 1392.44 554.72 2388.07 47.34 523.02 2388.0 8.3915 390 39.09 23.4482
2894 201 641.81 1586.84 1395.7 554.47 2387.97 47.15 522.62 2387.98 8.3864 391 39.14 23.5058
2895 200 642.41 1582.35 1393.78 553.71 2388.02 47.3 522.29 2387.94 8.3942 392 39.26 23.4558
2896 199 642.41 1582.04 1395.75 554.93 2387.97 47.35 522.26 2387.97 8.3968 391 38.96 23.3113
2897 198 642.0 1580.24 1397.41 554.99 2388.09 47.01 522.14 2387.99 8.3748 392 39.16 23.486
2898 197 642.26 1584.19 1396.7 554.77 2387.94 47.11 522.44 2388.03 8.4223 391 38.9 23.371
2899 196 641.9 1585.36 1390.35 554.74 2388.0 47.11 522.54 2388.01 8.3967 390 39.19 23.4066
2900 195 642.11 1582.54 1402.78 555.21 2388.01 47.1 522.38 2387.95 8.3678 392 39.1 23.3218
2901 194 642.21 1581.36 1395.44 555.21 2388.03 47.23 522.53 2388.01 8.4029 392 39.01 23.4324
2902 193 641.66 1581.98 1400.45 554.01 2387.96 47.22 522.08 2388.04 8.3826 391 39.03 23.5056
2903 192 642.01 1585.44 1401.33 554.81 2387.98 47.06 522.39 2387.99 8.3603 392 38.86 23.3726
2904 191 641.71 1579.91 1406.45 554.47 2387.95 47.16 522.54 2388.04 8.3792 391 39.01 23.5067
2905 190 641.81 1581.88 1392.92 555.16 2387.97 47.12 522.21 2388.03 8.3948 390 39.01 23.4125
2906 189 641.86 1579.26 1390.03 554.27 2387.98 47.14 522.77 2387.98 8.3908 392 39.11 23.4096
2907 188 642.2 1590.89 1391.23 555.09 2387.96 47.2 521.77 2387.98 8.3592 392 38.94 23.4053
2908 187 641.73 1583.08 1392.71 554.48 2388.0 47.17 522.94 2388.02 8.4075 391 39.02 23.4697
2909 186 642.51 1576.58 1395.29 554.48 2387.98 47.14 522.62 2388.01 8.3991 392 39.0 23.4136
2910 185 641.84 1578.51 1396.75 554.36 2388.0 47.2 522.28 2388.0 8.4158 391 39.0 23.3403
2911 184 641.96 1577.75 1395.0 554.54 2388.03 47.19 522.05 2388.01 8.3967 392 39.0 23.4621
2912 183 642.45 1589.29 1397.04 555.26 2387.97 47.11 522.87 2388.0 8.3978 392 39.03 23.4335
2913 182 642.4 1587.75 1398.65 555.19 2388.03 47.17 522.68 2388.04 8.4046 391 39.13 23.4505
2914 181 642.17 1582.05 1397.76 554.7 2388.01 46.99 522.62 2387.99 8.3955 392 39.12 23.3932
2915 180 642.07 1588.41 1406.57 554.82 2388.07 47.19 522.23 2388.01 8.417 390 38.99 23.3395
2916 179 641.91 1589.8 1392.82 555.27 2388.02 47.13 523.05 2387.99 8.3697 391 39.11 23.4034
2917 178 641.79 1582.38 1389.69 554.7 2387.98 47.29 522.58 2387.99 8.3781 392 38.86 23.3724
2918 177 642.24 1574.15 1396.49 555.14 2388.0 47.06 523.06 2388.03 8.3799 392 39.27 23.3407
2919 176 641.99 1580.38 1402.78 554.33 2388.02 47.37 522.74 2388.04 8.406 392 39.03 23.4515
2920 175 642.14 1584.56 1396.39 553.74 2388.01 47.29 522.27 2388.03 8.3852 391 39.0 23.4328
2921 174 642.11 1584.96 1397.69 553.97 2388.03 47.16 522.4 2388.04 8.3959 393 39.09 23.4391
2922 173 641.85 1590.39 1392.99 554.58 2388.01 47.25 522.48 2387.98 8.3996 392 38.94 23.3261
2923 172 642.41 1583.28 1402.65 554.62 2388.0 47.11 522.24 2388.02 8.3939 392 39.09 23.4322
2924 171 642.56 1591.33 1396.09 554.41 2388.0 47.05 522.92 2387.98 8.3603 391 38.97 23.454
2925 170 641.95 1589.69 1394.87 555.23 2388.06 47.27 522.26 2388.05 8.3612 392 38.92 23.4714
2926 169 641.98 1580.82 1397.0 555.54 2387.96 47.09 522.98 2388.03 8.3884 392 39.22 23.4945
2927 168 642.01 1587.69 1393.64 554.4 2388.02 47.16 522.43 2387.96 8.4369 391 38.98 23.3673
2928 167 642.5 1584.58 1398.07 554.13 2387.97 47.13 522.12 2387.98 8.4109 391 39.07 23.369
2929 166 641.96 1583.84 1393.26 554.32 2387.99 47.23 522.11 2387.96 8.4012 392 39.0 23.4862
2930 165 642.57 1584.18 1393.0 554.81 2388.0 47.01 522.99 2388.01 8.3769 391 38.98 23.3555
2931 164 642.51 1585.4 1395.43 554.85 2388.08 47.23 522.39 2387.96 8.4141 392 39.1 23.445
2932 163 642.18 1581.48 1393.57 555.01 2387.99 47.04 521.99 2388.04 8.4089 392 39.08 23.4563
2933 162 642.26 1580.47 1395.59 554.99 2388.01 47.03 521.96 2387.99 8.4198 391 38.95 23.3652
2934 161 642.15 1580.58 1407.34 554.3 2388.01 47.0 521.84 2388.01 8.4182 391 39.16 23.4855
2935 160 641.74 1593.18 1396.56 553.37 2388.01 47.48 522.16 2388.01 8.3926 390 39.06 23.3375
2936 159 642.23 1581.61 1395.42 554.36 2387.98 47.17 522.12 2387.99 8.4052 391 39.09 23.4105
2937 158 641.74 1584.85 1395.15 555.46 2388.0 47.34 521.98 2388.02 8.4285 392 38.87 23.4577
2938 157 642.26 1583.47 1403.78 554.72 2388.0 47.22 522.39 2388.02 8.3897 393 39.07 23.4351
2939 156 641.74 1584.66 1397.29 554.48 2388.03 47.36 522.27 2388.03 8.3835 392 38.93 23.4525
2940 155 642.26 1587.69 1399.54 554.23 2388.02 47.14 522.1 2388.04 8.394 392 39.23 23.3558
2941 154 641.76 1584.18 1394.35 554.78 2388.01 47.14 522.27 2388.03 8.3804 392 39.08 23.4221
2942 153 642.05 1581.83 1398.56 554.9 2388.01 47.24 522.54 2388.03 8.4064 392 39.11 23.4045
2943 152 642.57 1582.97 1393.88 555.23 2388.04 47.29 521.62 2388.04 8.4138 392 38.95 23.392
2944 151 642.66 1584.24 1399.54 554.9 2387.99 47.08 522.39 2387.99 8.3877 393 39.07 23.5732
2945 150 642.11 1587.81 1393.48 554.95 2388.01 47.23 522.17 2387.99 8.3816 392 39.08 23.4629
2946 149 641.89 1584.11 1397.73 554.5 2388.02 47.23 522.44 2387.98 8.3711 392 38.99 23.4157
2947 148 641.81 1577.52 1399.53 554.44 2388.02 47.43 522.59 2388.04 8.3715 392 38.67 23.4619
2948 147 642.0 1578.56 1400.34 554.39 2388.02 47.21 521.89 2388.02 8.3925 391 38.92 23.3673
2949 146 642.29 1588.69 1389.96 554.75 2388.01 47.23 522.65 2388.04 8.4208 392 39.14 23.3634
2950 145 642.21 1578.29 1398.03 554.54 2388.02 47.09 522.46 2388.01 8.4105 391 39.01 23.3912
2951 144 642.53 1581.64 1399.61 554.07 2388.0 47.27 521.83 2388.06 8.4021 392 38.96 23.4058
2952 143 642.4 1584.95 1402.52 554.62 2388.02 47.11 522.47 2388.07 8.419 392 38.87 23.4125
2953 142 642.44 1591.69 1397.08 554.48 2388.04 47.37 522.11 2387.98 8.3409 391 38.95 23.3545
2954 141 643.13 1586.26 1398.34 554.67 2388.01 47.18 522.36 2387.99 8.4068 391 38.93 23.4124
